Time Interval	Source	Target	Weight
200807	cpcml.ca	cbc	1
200807	www.ppforum.com	cbc	2
200807	www.afn.ca	cbc	13
200809	www.canada.com	nationalpost	1
200809	www.ppforum.ca	globeandmail	1
200809	greenparty.ca	radio-canada	3
200809	www.nawl.ca	cbc	5
200809	www.equalvoice.ca	cbc	16
200809	www.canadiancrc.com	cbc	14
200809	www.nosharia.com	cbc	2
200809	partimarijuana.org	radio-canada	1
200809	www.macleans.ca	macleans	29
200809	www.nosharia.com	globeandmail	6
200809	www.davidsuzuki.org	globeandmail	4
200809	www.canadiancrc.com	torontosun	21
200809	www.nosharia.com	nationalpost	1
200809	www.acp-cpa.ca	nationalpost	1
200809	partimarijuana.org	cbc	1
200809	greenparty.ca	nationalpost	8
200809	www.canadians.org	globeandmail	195
200809	www.canadafirst.net	globeandmail	7
200809	www.ccsd.ca	torontostar	4
200809	www.ndp.ca	macleans	1
200809	www.canadiancrc.com	macleans	10
200809	www.web.net	globeandmail	1
200809	coat.ncf.ca	radio-canada	1
200809	www.ccsd.ca	nationalpost	2
200809	www.canoe.ca	torontosun	2
200809	www.canadianlandmine.org	radio-canada	3
200809	www.canadians.org	torontosun	8
200809	www.ppforum.com	globeandmail	1
200809	www.blueplanetproject.net	cbc	2
200809	www.afn.ca	cbc	13
200809	coat.ncf.ca	nationalpost	1
200809	greenparty.ca	macleans	4
200809	cbc.ca	cbc	6
200809	www.ndp.ca	cbc	8
200809	www.libertarian.ca	torontosun	1
200809	cpcml.ca	cbc	1
200809	coat.ncf.ca	cbc	5
200809	www.plan.ca	cbc	1
200809	www.libertarian.ca	nationalpost	2
200809	www.gca.ca	macleans	4
200809	www.cbc.ca	cbc	59
200809	www.canadianfreespeech.com	cbc	2
200809	www.liberal.ca	cbc	3
200809	www.liberal.ca	nationalpost	1
200809	www.acp-cpa.ca	cbc	5
200809	www.canadians.org	nationalpost	22
200809	www.ccsd.ca	cbc	11
200809	www.newsworld.cbc.ca	cbc	4
200809	www.globeandmail.com	globeandmail	2
200809	www.nosharia.com	macleans	2
200809	www.libertarian.ca	cbc	11
200809	www.davidsuzuki.org	nationalpost	1
200809	www.gca.ca	cbc	34
200809	www.gca.ca	globeandmail	28
200809	www.fairvote.ca	cbc	2
200809	www.theglobeandmail.com	globeandmail	114
200809	www.canadianlandmine.org	cbc	3
200809	friendfeed.com	nationalpost	2
200809	www.canadiancrc.com	nationalpost	44
200809	www.canadafirst.net	cbc	11
200809	www.nosharia.com	radio-canada	1
200809	www.canadians.org	cbc	115
200809	www.equalvoice.ca	macleans	6
200809	www.ndp.ca	nationalpost	2
200809	www.equalvoice.ca	globeandmail	20
200809	coat.ncf.ca	globeandmail	1
200809	greenparty.ca	globeandmail	49
200809	www.ppforum.ca	macleans	2
200809	www.nawl.ca	radio-canada	5
200809	www.cbc.ca	radio-canada	16
200809	www.globeandmail.ca	globeandmail	2
200809	www.ppforum.ca	cbc	2
200809	www.canadians.org	macleans	5
200809	www.radio-canada.ca	radio-canada	3
200809	greenparty.ca	cbc	103
200809	www.tv.cbc.ca	cbc	5
200809	www.libertarian.ca	globeandmail	2
200809	www.davidsuzuki.org	cbc	22
200809	www.canadiancrc.com	globeandmail	26
200809	www.acp-cpa.ca	globeandmail	10
200809	www.ppforum.com	cbc	2
200809	canadawantsthetruth911.blogspot.com	cbc	1
200809	www.ccsd.ca	globeandmail	3
200809	www.ppforum.com	macleans	2
200809	www.fjbq.org	cbc	3
200809	www.canadafirst.net	nationalpost	2
200810	www.canadiancrc.com	macleans	20
200810	www.cbc.ca	radio-canada	21
200810	www.liberal.ca	nationalpost	181
200810	www.theglobeandmail.com	globeandmail	837
200810	www.davidsuzuki.org	cbc	891
200810	www.thenextgreatprimeminister.ca	cbc	2
200810	greenparty.ca	cbc	451
200810	www.egale.ca	cbc	22
200810	www.ndp.ca	nationalpost	1
200810	www.greenparty.ca	cbc	2
200810	greenparty.ca	torontosun	13
200810	www.macleans.ca	macleans	166
200810	www.cnn.com	cbc	5
200810	www.liberal.ca	cbc	104
200810	greenparty.ca	globeandmail	526
200810	www.canadiancrc.com	cbc	22
200810	greenparty.ca	nationalpost	76
200810	www.davidsuzuki.org	torontosun	9
200810	greenparty.ca	macleans	58
200810	www.davidsuzuki.org	globeandmail	83
200810	www.canada.com	nationalpost	26
200810	cbc.ca	cbc	3
200810	www.cbc.ca	cbc	254
200810	www.egale.ca	globeandmail	6
200810	www.greenparty.ca	nationalpost	1
200810	www.ndp.ca	globeandmail	14
200810	www.nationalpost.com	nationalpost	472
200810	blog.macleans.ca	macleans	306
200810	www.ndp.ca	cbc	7
200810	www.davidsuzuki.org	nationalpost	48
200810	www.greenparty.ca	globeandmail	2
200810	www.canadians.org	globeandmail	6
200810	www.canadiancrc.com	torontosun	25
200810	www.greenparty.pe.ca	cbc	1
200810	stevejanke.com	cbc	1
200810	www.globeandmail.com	globeandmail	1
200810	www.canadiancrc.com	globeandmail	40
200810	www.ndp.ca	macleans	10
200810	www.theglobeandmail.com	cbc	3
200810	greenparty.ca	radio-canada	1760
200810	www.canadiancrc.com	nationalpost	74
200811	www.canadianlandmine.org	radio-canada	3
200811	network.nationalpost.com	nationalpost	29
200811	blocquebecois.org	radio-canada	1
200811	coat.ncf.ca	nationalpost	1
200811	www.acp-cpa.ca	cbc	7
200811	www.canadafirst.net	cbc	11
200811	www.globeandmail.com	globeandmail	2
200811	www.canadianlandmine.org	cbc	3
200811	www.nawl.ca	radio-canada	5
200811	www.equalvoice.ca	macleans	12
200811	www.cbc.ca	cbc	277
200811	www.bourque.org	globeandmail	3
200811	www.ppforum.ca	globeandmail	3
200811	www.greenparty.ca	cbc	16
200811	coat.ncf.ca	globeandmail	1
200811	www.libertarian.ca	torontosun	1
200811	www.torontosun.com	torontosun	34
200811	www.newsworld.cbc.ca	cbc	4
200811	www.canadiancrc.com	globeandmail	50
200811	wegovern.ca	globeandmail	1
200811	www.liberal.ca	cbc	10
200811	www.libertarian.ca	cbc	11
200811	www.canadians.org	macleans	5
200811	www.canada.com	nationalpost	27
200811	www.globeandmail.ca	globeandmail	2
200811	greenparty.ca	radio-canada	1772
200811	www.acp-cpa.ca	nationalpost	1
200811	www.greenparty.pe.ca	cbc	1
200811	www.canadianfreespeech.com	cbc	2
200811	cbc.ca	cbc	8
200811	www.cbc.ca	radio-canada	22
200811	www.canadiancrc.com	cbc	32
200811	www.canadiancrc.com	nationalpost	99
200811	greenparty.ca	nationalpost	85
200811	greenparty.ca	globeandmail	535
200811	coat.ncf.ca	cbc	4
200811	stevejanke.com	cbc	1
200811	www.plan.ca	cbc	1
200811	cpcml.ca	cbc	1
200811	www.libertarian.ca	nationalpost	2
200811	www.nosharia.com	cbc	2
200811	www.theglobeandmail.com	globeandmail	785
200811	www.nationalpost.com	nationalpost	477
200811	www.gca.ca	macleans	4
200811	www.acp-cpa.ca	globeandmail	13
200811	partimarijuana.org	macleans	1
200811	blocquebecois.org	cbc	1
200811	www.ppforum.ca	macleans	2
200811	www.afn.ca	cbc	14
200811	www.egale.ca	cbc	22
200811	www.liberal.ca	nationalpost	4
200811	partivert.ca	globeandmail	2
200811	www.canadiancrc.com	macleans	26
200811	www.nosharia.com	globeandmail	6
200811	www.ppforum.com	globeandmail	3
200811	greenparty.ca	torontosun	13
200811	www.ccsd.ca	torontostar	4
200811	www.greenparty.ca	nationalpost	2
200811	www.canadians.org	globeandmail	202
200811	www.myspace.com	cbc	2
200811	www.nosharia.com	radio-canada	1
200811	www.canadians.org	cbc	110
200811	www.canadians.org	torontosun	9
200811	www.nawl.ca	cbc	5
200811	www.ppforum.com	cbc	2
200811	www.ppforum.ca	cbc	2
200811	www.nosharia.com	nationalpost	1
200811	www.thenextgreatprimeminister.ca	cbc	2
200811	www.macleans.ca	macleans	111
200811	blog.macleans.ca	macleans	315
200811	www.nosharia.com	macleans	2
200811	partimarijuana.org	cbc	2
200811	www.egale.ca	globeandmail	6
200811	www.equalvoice.ca	globeandmail	32
200811	www.canadafirst.net	globeandmail	7
200811	www.bourque.org	cbc	2
200811	www.canoe.ca	torontosun	2
200811	www.greenparty.ca	macleans	1
200811	www.blueplanetproject.net	cbc	2
200811	greenparty.ca	macleans	61
200811	www.liberal.ca	radio-canada	8
200811	partimarijuana.org	radio-canada	1
200811	www.davidsuzuki.org	torontosun	9
200811	www.greenparty.ca	globeandmail	32
200811	www.gca.ca	globeandmail	28
200811	www.cnn.com	cbc	5
200811	www.teambc.ca	globeandmail	1
200811	www.libertarian.ca	globeandmail	2
200811	www.canadiancrc.com	torontosun	42
200811	www.davidsuzuki.org	globeandmail	83
200811	partivert.ca	cbc	1
200811	www.ccsd.ca	nationalpost	2
200811	www.canadians.org	nationalpost	22
200811	www.davidsuzuki.org	cbc	931
200811	www.tv.cbc.ca	cbc	5
200811	www.ccsd.ca	globeandmail	3
200811	greenparty.ca	cbc	496
200811	www.ccsd.ca	cbc	11
200811	www.web.net	globeandmail	1
200811	www.acp-cpa.ca	torontosun	1
200811	www.bourque.org	nationalpost	1
200811	www.davidsuzuki.org	nationalpost	49
200811	www.gca.ca	cbc	36
200811	www.ndp.ca	cbc	9
200811	coat.ncf.ca	radio-canada	1
200811	www.equalvoice.ca	cbc	22
200811	www.canadafirst.net	nationalpost	2
200811	www.ppforum.com	macleans	2
200811	www.radio-canada.ca	radio-canada	3
200902	www.gca.ca	cbc	42
200902	www.thenextgreatprimeminister.ca	cbc	2
200902	www.theglobeandmail.com	globeandmail	331
200902	greenparty.ca	torontosun	5
200902	westernblockparty.com	cbc	2
200902	partimarijuana.org	cbc	2
200902	www.gca.ca	globeandmail	32
200902	www.egale.ca	globeandmail	8
200902	www.equalvoice.ca	macleans	4
200902	www.ppforum.ca	globeandmail	8
200902	www.nawl.ca	cbc	5
200902	www.liberal.ca	radio-canada	8
200902	blocquebecois.org	radio-canada	1
200902	www.greenparty.ca	cbc	6
200902	network.nationalpost.com	nationalpost	63
200902	www.canadians.org	macleans	5
200902	www.canadianlandmine.org	radio-canada	3
200902	www.ppforum.com	cbc	2
200902	www.newsworld.cbc.ca	cbc	4
200902	www.globeandmail.ca	globeandmail	3
200902	www.canoe.ca	torontosun	2
200902	www.canadiancrc.com	globeandmail	52
200902	wegovern.ca	globeandmail	1
200902	cpcml.ca	cbc	1
200902	www.liberal.ca	cbc	6
200902	www.globeandmail.com	globeandmail	2
200902	www.canadians.org	globeandmail	209
200902	partimarijuana.org	macleans	1
200902	www.acp-cpa.ca	globeandmail	15
200902	www.ccsd.ca	globeandmail	3
200902	www.nosharia.com	globeandmail	6
200902	www.nawl.ca	radio-canada	5
200902	www.westcan.org	macleans	2
200902	westernblockparty.com	nationalpost	2
200902	www.chp.ca	macleans	1
200902	www.acp-cpa.ca	cbc	7
200902	www.equalvoice.ca	cbc	18
200902	www.canadianfreespeech.com	cbc	2
200902	www.canadafirst.net	globeandmail	7
200902	www.canadians.org	torontosun	22
200902	www.ppforum.com	globeandmail	8
200902	blocquebecois.org	cbc	1
200902	cbc.ca	cbc	7
200902	cpcml.ca	globeandmail	1
200902	coat.ncf.ca	cbc	5
200902	www.libertarian.ca	nationalpost	2
200902	www.ndp.ca	nationalpost	4
200902	www.macleans.ca	macleans	32
200902	www.ccsd.ca	torontostar	4
200902	www.westcan.org	nationalpost	2
200902	www.acp-cpa.ca	torontosun	1
200902	www.afn.ca	cbc	14
200902	www.cbc.ca	cbc	343
200902	greenparty.ca	nationalpost	54
200902	www.davidsuzuki.org	torontosun	9
200902	www.ppforum.ca	macleans	2
200902	coat.ncf.ca	radio-canada	1
200902	www.canadiancrc.com	cbc	28
200902	www.gca.ca	macleans	4
200902	www.canadianlandmine.org	cbc	3
200902	www.acp-cpa.ca	nationalpost	1
200902	coat.ncf.ca	globeandmail	1
200902	www.ccsd.ca	nationalpost	2
200902	www.libertarian.ca	torontosun	1
200902	www.web.net	globeandmail	1
200902	www.canadians.org	nationalpost	23
200902	www.libertarian.ca	cbc	11
200902	www.canadiancrc.com	nationalpost	99
200902	www.davidsuzuki.org	cbc	1004
200902	www.ccsd.ca	cbc	11
200902	www.nosharia.com	nationalpost	1
200902	westernblockparty.com	globeandmail	2
200902	www.canadafirst.net	nationalpost	2
200902	www.davidsuzuki.org	nationalpost	63
200902	www.canadians.org	cbc	129
200902	www.nosharia.com	radio-canada	1
200902	coat.ncf.ca	nationalpost	1
200902	greenparty.ca	radio-canada	17
200902	www.thestar.com	torontostar	2
200902	toronto.cbc.ca	cbc	2
200902	www.ppforum.com	macleans	2
200902	www.chp.ca	cbc	2
200902	www.nosharia.com	cbc	2
200902	www.nationalpost.com	nationalpost	472
200902	www.westcan.org	globeandmail	2
200902	www.egale.ca	macleans	2
200902	greenparty.ca	macleans	23
200902	www.westcan.org	cbc	2
200902	www.blueplanetproject.net	cbc	2
200902	westernblockparty.com	macleans	2
200902	www.davidsuzuki.qc.ca	cbc	1
200902	www.cbc.ca	radio-canada	21
200902	www.greenparty.ca	globeandmail	5
200902	greenparty.ca	globeandmail	290
200902	www.canadafirst.net	cbc	11
200902	www.tv.cbc.ca	cbc	5
200902	greenparty.ca	cbc	272
200902	equiterre.qc.ca	cbc	2
200902	www.libertarian.ca	globeandmail	2
200902	www.ppforum.ca	cbc	2
200902	www.canada.com	nationalpost	2
200902	www.nosharia.com	macleans	2
200902	www.equalvoice.ca	globeandmail	26
200902	www.canadiancrc.com	macleans	22
200902	www.greenparty.ca	torontosun	1
200902	partimarijuana.org	radio-canada	1
200902	www.davidsuzuki.org	globeandmail	81
200902	www.canadiancrc.com	torontosun	41
200902	www.egale.ca	cbc	24
200902	www.ndp.ca	cbc	9
